Country Name,Country Code,Series Name,Series Code,Year,Value
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,42487.2137101496
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.54516454479311
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,0.312739007368447
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,7.88
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,13051.1831777184
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-6.7401660845502
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,4.21171171171171
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,10.03
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,23151.2154130712
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.12207826048319
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,-0.835530021504157
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,9.432
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,38744.131693043
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-4.62055370768425
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,1.96173173560109
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,7.627
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,47194.9500893872
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.57650023225001
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,-0.355546266299747
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,9.254
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,37099.6133958219
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-5.30515401233991
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,0.774768131387381
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,7.749
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,40694.8211697025
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.00032476039051
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.53112270420926
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,9.279
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,30658.7422282912
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,0.0941223116369514
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.79986457728769
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,19.86
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,42409.9356994694
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.14676755040489
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.1038103778926
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,7.043
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,13189.8433874768
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.06795068152046
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,4.85555795691956
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,11.172
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,22551.935098809
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.73762452780146
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.40257289895369
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,10.771
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,39598.957119545
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.23331508815346
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,2.49265472467065
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,7.924
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,48642.6312088213
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.69519258234851
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.6400434423899
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,9.633
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,35856.8625485539
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.52910573247101
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.52551602118248
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,8.363
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,43929.7840873812
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,2.43757653729007
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,2.11159795174994
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,9.228
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,31824.6219134777
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,-0.639920636520344
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.1961018883379
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,21.39
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,47646.582043143
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,3.75796884487347
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,2.07517283735874
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,5.967
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,14211.460557822
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.91670916599742
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.9299209893507
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,11.029
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,23246.5425416481
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,-1.71352745071583
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.65301100430724
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,12.682
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,42109.6418795749
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.13836239840663
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.8561124468282
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,8.169
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,50024.8812320773
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.56440685537306
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,3.156841568622
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,8.949
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,38432.3742820019
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,0.695463154440176
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2011,2.78063272879323
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,8.359
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,40863.5814412333
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,0.183835264973013
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,1.9541953161351
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,9.841
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,28456.4438151477
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,-2.86511368637748
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,2.44612782366809
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,24.789
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,44735.5882319701
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,0.47429132103845
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,2.00848884782956
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,5.372
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,12950.1594488143
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,-1.33948446518181
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,5.65214517088646
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,11.003
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,20593.4274224109
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,-4.05090265617167
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,2.77333854051586
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,15.531
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,42490.1465463521
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,1.50899834668228
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,2.5732347965453
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,8.25
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,51708.3940614082
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,2.289113386319
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,2.06933726526067
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,8.069
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,34854.3949441965
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,-3.12523877282996
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2012,3.04136333226775
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,10.655
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,42669.1795111893
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,0.781756446231
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,0.863715497861805
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,9.913
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,29228.846559842
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,-1.42732224757626
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.40858109183019
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,26.094
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,47220.0102098851
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,0.386224592046474
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.50472330251876
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,5.316
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,13739.4620151401
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.03216990678146
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.73319984983101
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,10.177
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,21676.4859642714
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,-0.984106569072424
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,0.274416666666663
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,16.188
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,43419.0352598932
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,1.79992149702836
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,2.29166666666659
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,7.704
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,53297.3862901595
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.11783009786468
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.46483265562717
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,7.375
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,35701.6746002376
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,-1.81802510749792
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.21999342274306
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,12.149
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,43148.0459288416
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.997832947295251
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.50775882293799
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,10.273
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,29707.765509467
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.52048593647231
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.151114837527235
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,24.441
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,48971.0824722599
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.16949889758517
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.906794000434246
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,4.979
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14352.501883174
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.33435364113967
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.227566270988219
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,7.725
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,22120.6850127107
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.741391416844507
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.278153367467428
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,13.897
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,47426.6209829995
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.19463731938923
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,1.45112016293279
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,6.363
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,55153.3940182967
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.52381981372621
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,1.62222297740817
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,6.168
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,36028.3494022349
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,-0.0013876173045446
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.241047429826756
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,12.683
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,36702.4323733379
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.06675474783462
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.0375143805125182
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,10.354
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,25982.4416197775
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.06086672473866
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,-0.500365709903242
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,22.057
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,41911.0109851054
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.65271978656361
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.514426137125456
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,4.612
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,12782.9412577973
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.65981615406955
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,-0.0616446800641672
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,6.813
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,19215.7813014347
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.58979802880627
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.48793862390472
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,12.447
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,44983.885522934
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.22288842280334
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.36804684232536
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,5.517
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,56849.4697923159
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.94555045599772
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.118627135552451
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,5.28
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,30639.8829751432
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.885667635240807
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2015,0.0387903996579733
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,11.896
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37024.2157133669
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.860031075424033
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,0.18333486112386
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,10.057
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26755.6061149398
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.91515598595787
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,-0.202598000426452
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,19.635
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42961.0356905775
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.29471066413561
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,0.491747008445174
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,4.104
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13215.8605277789
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.43864141309342
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,0.394769306686392
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,5.115
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,19980.2808866516
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.00414128646489
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,0.607397074641719
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,11.068
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,40988.1044233026
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.92171009934007
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,1.0084173681141
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,4.867
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,57976.628204291
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.81945147620522
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,1.26158320570536
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,4.869
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,31391.5692898108
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.23622108511661
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2016,-0.09401665691575
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,11.688
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,38687.1626407164
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.08361485997399
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,1.03228275064662
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,9.409
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,28381.3425596906
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.89604207865007
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,1.95607633363963
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,17.224
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,45526.5999576533
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.71602454639843
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,1.50949485109628
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,3.781
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,14736.1668157258
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.12418389451805
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,2.34824281150154
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.156
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,21442.3842768879
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.31472056420827
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,1.36861411643472
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,8.869
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,40629.2340347345
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.65650487566202
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2017,2.55775577557747
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,4.452
